Individual,MatchNo,Team1,Team2,Date,Time,Venue,Leg
18,7,Masry,Modern Sport,2025-11-29,17:00,Zed Club Stadium,1
18,8,Ismaily,Pharco,2025-08-24,20:00,Borg El Arab,1
18,9,Zed,Alexandria Union,2025-10-18,20:00,El Sekka El Hadeed Stadium,2
18,10,Zamalek,Talaea El Gaish,2025-07-17,17:00,Zed Club Stadium,1
18,11,Masry,Pyramids,2025-07-08,17:00,Petro Sport Stadium,2
18,12,Wadi Degla,Zed,2026-01-22,20:00,El Sekka El Hadeed Stadium,2
18,13,Masry,Ismaily,2026-01-08,20:00,Air Defense Stadium,1
18,14,Wadi Degla,Al Ahly,2025-12-08,17:00,Zed Club Stadium,2
18,15,National Bank,Pyramids,2025-12-16,17:00,Zed Club Stadium,2
18,16,Talaea El Gaish,El Gouna,2025-09-07,17:00,Air Defense Stadium,1
18,17,Future,Pyramids,2025-10-20,17:00,Alexandria Stadium,2
18,18,Zed,National Bank,2025-06-16,17:00,Al Salam Stadium,2
18,19,Wadi Degla,Future,2025-09-30,17:00,Zed Club Stadium,2
18,20,ENPPI,El Dakhleya,2025-11-05,17:00,El Sekka El Hadeed Stadium,1
18,21,ENPPI,Masry,2025-07-03,20:00,El Sekka El Hadeed Stadium,2
18,22,Wadi Degla,Ismaily,2025-05-25,17:00,Al Salam Stadium,2
18,23,Ismaily,Al Ahly,2025-11-21,20:00,Alexandria Stadium,2
18,24,Talaea El Gaish,National Bank,2025-11-05,20:00,Borg El Arab,2
18,25,Talaea El Gaish,Ceramica,2025-09-13,20:00,Air Defense Stadium,2
18,26,Masry,Pharco,2025-05-21,17:00,Alexandria Stadium,1
18,27,Pharco,Ismaily,2025-06-15,17:00,Al Salam Stadium,2
18,28,National Bank,Zed,2025-05-21,17:00,Alexandria Stadium,1
18,29,Pyramids,Future,2025-07-10,20:00,Petro Sport Stadium,1
18,30,National Bank,Alexandria Union,2025-07-22,17:00,El Sekka El Hadeed Stadium,1
18,31,El Gouna,Ceramica,2025-05-05,20:00,Cairo Stadium,2
18,32,Pharco,Wadi Degla,2025-07-23,20:00,Military Academy Stadium,1
18,33,Wadi Degla,National Bank,2025-11-11,20:00,Suez Stadium,2
18,34,El Gouna,Ismaily,2025-05-08,17:00,Cairo Stadium,2
18,35,National Bank,Future,2026-01-15,20:00,Cairo Stadium,2
18,36,Al Ahly,Modern Sport,2025-09-21,17:00,Cairo Stadium,1
18,37,Alexandria Union,Ceramica,2025-05-28,17:00,Military Academy Stadium,2
18,38,Alexandria Union,Wadi Degla,2025-08-13,20:00,Military Academy Stadium,1
18,39,Al Ahly,Wadi Degla,2025-11-01,17:00,Borg El Arab,1
18,40,Ismaily,Wadi Degla,2025-09-17,20:00,Zed Club Stadium,1
18,41,Future,ENPPI,2025-10-21,17:00,Air Defense Stadium,1
18,42,Zed,El Gouna,2025-07-05,20:00,El Sekka El Hadeed Stadium,2
18,43,National Bank,Ceramica,2025-09-19,17:00,Military Academy Stadium,2
18,44,Zamalek,Smouha,2025-06-23,20:00,Al Salam Stadium,1
18,45,Future,National Bank,2025-06-16,20:00,Cairo Stadium,1
18,46,National Bank,Masry,2025-12-31,20:00,Al Salam Stadium,2
18,47,El Gouna,Future,2025-12-02,20:00,Al Salam Stadium,2
18,48,Future,Masry,2025-12-26,17:00,Cairo Stadium,2
18,49,Zed,Zamalek,2025-12-05,20:00,Borg El Arab,2
18,50,El Dakhleya,Talaea El Gaish,2025-05-03,20:00,Zed Club Stadium,2
18,51,Ismaily,Talaea El Gaish,2025-06-10,17:00,Alexandria Stadium,1
18,52,Ismaily,Alexandria Union,2025-12-31,20:00,Borg El Arab,1
18,53,Ismaily,Masry,2025-10-18,20:00,Petro Sport Stadium,2
18,54,National Bank,Pharco,2025-10-16,17:00,El Sekka El Hadeed Stadium,1
18,55,Wadi Degla,ENPPI,2025-09-25,20:00,Air Defense Stadium,2
18,56,El Dakhleya,Zed,2025-06-07,20:00,Zed Club Stadium,1
18,57,Ismaily,Smouha,2025-11-01,17:00,Zed Club Stadium,1
18,58,Talaea El Gaish,ENPPI,2025-06-12,17:00,Petro Sport Stadium,2
18,59,Future,El Gouna,2025-10-27,17:00,Military Academy Stadium,1
18,60,Ceramica,Al Ahly,2025-05-07,20:00,Al Salam Stadium,2
18,61,Zamalek,Future,2025-09-09,20:00,Military Academy Stadium,1
18,62,Alexandria Union,El Gouna,2025-09-03,20:00,Al Salam Stadium,1
18,63,Ceramica,Masry,2025-09-18,17:00,El Sekka El Hadeed Stadium,2
18,64,Al Ahly,Pharco,2026-01-25,20:00,Air Defense Stadium,1
18,65,Smouha,Al Ahly,2025-05-30,20:00,Alexandria Stadium,2
18,66,Modern Sport,Masry,2025-11-29,17:00,Alexandria Stadium,2
18,67,Wadi Degla,El Gouna,2025-12-29,17:00,Cairo Stadium,2
18,68,Ceramica,ENPPI,2025-07-21,20:00,Petro Sport Stadium,2
18,69,Masry,El Dakhleya,2025-08-01,20:00,El Sekka El Hadeed Stadium,1
18,70,Al Ahly,Zed,2025-06-01,17:00,Cairo Stadium,1
18,71,El Gouna,Pharco,2025-05-26,20:00,Al Salam Stadium,1
18,72,Ismaily,Future,2025-09-28,17:00,Zed Club Stadium,2
18,73,Smouha,Future,2025-05-05,20:00,Alexandria Stadium,2
18,74,Pharco,El Dakhleya,2025-09-25,17:00,Borg El Arab,2
18,75,Ismaily,El Gouna,2025-05-12,20:00,Cairo Stadium,1
18,76,Wadi Degla,Modern Sport,2025-10-17,17:00,Military Academy Stadium,2
18,77,Zed,Ismaily,2025-08-26,17:00,Zed Club Stadium,2
18,78,Pharco,ENPPI,2025-12-18,17:00,Military Academy Stadium,2
18,79,Modern Sport,Talaea El Gaish,2025-09-12,17:00,Air Defense Stadium,2
18,80,Pharco,Zamalek,2025-10-20,17:00,Borg El Arab,2
18,81,El Gouna,El Dakhleya,2025-12-27,17:00,Suez Stadium,2
18,82,Al Ahly,Ismaily,2025-12-13,17:00,Air Defense Stadium,1
18,83,National Bank,Al Ahly,2025-07-04,17:00,Petro Sport Stadium,2
18,84,El Dakhleya,Al Ahly,2025-10-26,17:00,Military Academy Stadium,2
18,85,Pyramids,Ismaily,2026-01-19,17:00,Alexandria Stadium,1
18,86,Pyramids,Smouha,2025-07-07,17:00,Borg El Arab,1
18,87,Smouha,Talaea El Gaish,2025-12-27,20:00,Cairo Stadium,1
18,88,Zed,El Dakhleya,2025-09-05,20:00,Cairo Stadium,2
18,89,Modern Sport,El Gouna,2025-10-31,20:00,Air Defense Stadium,2
18,90,Alexandria Union,National Bank,2025-09-19,17:00,Alexandria Stadium,2
18,91,Smouha,National Bank,2025-07-29,20:00,Zed Club Stadium,1
18,92,Smouha,Wadi Degla,2026-01-21,20:00,Military Academy Stadium,1
18,93,Ismaily,Pyramids,2025-09-22,17:00,Alexandria Stadium,2
18,94,Future,Alexandria Union,2025-07-17,17:00,Borg El Arab,1
18,95,Talaea El Gaish,Ismaily,2025-07-08,20:00,Al Salam Stadium,2
18,96,Zamalek,Zed,2025-07-10,20:00,Military Academy Stadium,1
18,97,Masry,Zed,2025-10-08,17:00,Al Salam Stadium,1
18,98,Pharco,Alexandria Union,2025-09-26,17:00,Suez Stadium,2
18,99,Smouha,Pharco,2025-08-31,20:00,Petro Sport Stadium,1
18,100,El Gouna,Zamalek,2025-09-15,20:00,Alexandria Stadium,2
18,101,El Dakhleya,Future,2025-10-05,17:00,Air Defense Stadium,2
18,102,Alexandria Union,Talaea El Gaish,2025-10-24,17:00,El Sekka El Hadeed Stadium,2
18,103,El Gouna,Alexandria Union,2025-05-26,20:00,Alexandria Stadium,2
18,104,Zed,Pyramids,2025-07-14,20:00,Zed Club Stadium,2
18,105,El Gouna,Zed,2025-11-20,17:00,Zed Club Stadium,1
18,106,ENPPI,Modern Sport,2025-10-06,17:00,Alexandria Stadium,1
18,107,Ceramica,Future,2025-07-05,17:00,Cairo Stadium,2
18,108,Zed,Wadi Degla,2025-06-03,20:00,Military Academy Stadium,1
18,109,ENPPI,Smouha,2025-11-06,20:00,Zed Club Stadium,2
18,110,National Bank,Modern Sport,2025-10-13,17:00,Petro Sport Stadium,1
18,111,Modern Sport,Zed,2025-09-19,20:00,Al Salam Stadium,2
18,112,Talaea El Gaish,Zamalek,2025-12-20,20:00,Al Salam Stadium,2
18,113,Masry,Al Ahly,2025-05-18,20:00,Military Academy Stadium,2
18,114,Ismaily,Ceramica,2025-05-21,20:00,Borg El Arab,1
18,115,Ismaily,El Dakhleya,2025-09-06,17:00,Suez Stadium,1
18,116,Smouha,Alexandria Union,2025-08-10,17:00,Petro Sport Stadium,1
18,117,El Gouna,Talaea El Gaish,2025-07-15,17:00,Borg El Arab,2
18,118,Talaea El Gaish,El Dakhleya,2025-07-02,17:00,Suez Stadium,1
18,119,Zed,Masry,2025-06-10,17:00,Al Salam Stadium,2
18,120,El Gouna,Al Ahly,2025-12-06,17:00,Military Academy Stadium,2
18,121,Ceramica,Zamalek,2025-09-03,17:00,Borg El Arab,2
18,122,Pharco,Ceramica,2025-12-09,20:00,Alexandria Stadium,2
18,123,Talaea El Gaish,Wadi Degla,2025-12-01,17:00,Military Academy Stadium,1
18,124,Ceramica,Modern Sport,2025-06-23,20:00,Suez Stadium,1
18,125,Zed,Smouha,2025-10-29,17:00,Al Salam Stadium,2
18,126,Masry,Smouha,2025-06-10,17:00,Borg El Arab,1
18,127,Zamalek,Ismaily,2025-12-14,17:00,Cairo Stadium,1
18,128,Wadi Degla,Pharco,2026-01-20,17:00,Zed Club Stadium,2
18,129,Alexandria Union,Pyramids,2025-06-10,17:00,Borg El Arab,2
18,130,Talaea El Gaish,Pyramids,2025-10-24,17:00,Cairo Stadium,2
18,131,Al Ahly,Masry,2025-10-20,17:00,Suez Stadium,1
18,132,Al Ahly,Future,2025-08-07,17:00,Borg El Arab,1
18,133,Pharco,Talaea El Gaish,2026-01-12,20:00,Al Salam Stadium,2
18,134,Pharco,Al Ahly,2025-09-19,20:00,Air Defense Stadium,2
18,135,El Dakhleya,National Bank,2025-07-21,20:00,Borg El Arab,2
18,136,El Dakhleya,Ismaily,2025-12-19,17:00,Borg El Arab,2
18,137,Pyramids,Pharco,2025-05-29,20:00,Cairo Stadium,1
18,138,Masry,Talaea El Gaish,2026-01-19,20:00,Borg El Arab,1
18,139,El Gouna,Smouha,2025-05-30,17:00,Al Salam Stadium,2
18,140,Zamalek,Wadi Degla,2025-09-23,17:00,El Sekka El Hadeed Stadium,1
18,141,ENPPI,Wadi Degla,2025-06-17,17:00,Air Defense Stadium,1
18,142,ENPPI,Alexandria Union,2025-09-11,17:00,Air Defense Stadium,1
18,143,Ceramica,El Dakhleya,2025-10-20,20:00,Suez Stadium,1
18,144,ENPPI,Future,2025-05-01,20:00,Petro Sport Stadium,2
18,145,Modern Sport,Ceramica,2025-11-22,17:00,El Sekka El Hadeed Stadium,2
18,146,ENPPI,Ceramica,2025-10-30,17:00,Suez Stadium,1
18,147,Zed,Ceramica,2025-11-15,17:00,Al Salam Stadium,2
18,148,El Gouna,Wadi Degla,2025-05-27,20:00,Air Defense Stadium,1
18,149,Wadi Degla,Ceramica,2025-05-17,17:00,Suez Stadium,2
18,150,Ismaily,Zamalek,2025-06-20,20:00,Petro Sport Stadium,2
18,151,Smouha,ENPPI,2025-11-15,20:00,Suez Stadium,1
18,152,Pyramids,Modern Sport,2025-09-10,17:00,Petro Sport Stadium,1
18,153,Wadi Degla,Masry,2025-08-28,20:00,Petro Sport Stadium,2
18,154,ENPPI,Al Ahly,2025-12-27,17:00,Military Academy Stadium,2
18,155,Talaea El Gaish,Modern Sport,2025-05-09,17:00,El Sekka El Hadeed Stadium,1
18,156,National Bank,Talaea El Gaish,2025-05-07,20:00,El Sekka El Hadeed Stadium,1
18,157,Talaea El Gaish,Future,2026-01-23,17:00,Al Salam Stadium,2
18,158,El Gouna,Modern Sport,2025-09-15,20:00,Zed Club Stadium,1
18,159,Alexandria Union,Smouha,2025-11-03,20:00,Suez Stadium,2
18,160,El Dakhleya,Modern Sport,2025-06-09,17:00,Suez Stadium,1
18,161,Ismaily,Zed,2025-10-23,17:00,Zed Club Stadium,1
18,162,Wadi Degla,Zamalek,2025-07-20,17:00,Alexandria Stadium,2
18,163,Ceramica,El Gouna,2025-06-21,17:00,Alexandria Stadium,1
18,164,National Bank,El Gouna,2025-06-05,17:00,Al Salam Stadium,1
18,165,Al Ahly,Pyramids,2025-07-04,17:00,Petro Sport Stadium,1
18,166,Masry,Wadi Degla,2026-01-02,17:00,Alexandria Stadium,1
18,167,Masry,Zamalek,2025-11-16,20:00,Cairo Stadium,2
18,168,El Dakhleya,ENPPI,2025-08-11,17:00,Military Academy Stadium,2
18,169,ENPPI,National Bank,2025-11-26,17:00,Zed Club Stadium,1
18,170,El Gouna,Masry,2025-12-30,17:00,Cairo Stadium,2
18,171,Ceramica,Ismaily,2025-08-15,17:00,Suez Stadium,2
18,172,Smouha,Zamalek,2025-11-18,17:00,Zed Club Stadium,2
18,173,Ismaily,Modern Sport,2025-07-25,20:00,El Sekka El Hadeed Stadium,1
18,174,ENPPI,Zed,2025-12-30,20:00,Zed Club Stadium,1
18,175,Al Ahly,Ceramica,2025-07-23,17:00,Cairo Stadium,1
18,176,Zed,Pharco,2025-07-04,17:00,Suez Stadium,1
18,177,Al Ahly,National Bank,2025-08-28,17:00,Military Academy Stadium,1
18,178,Ceramica,Wadi Degla,2025-06-07,17:00,Petro Sport Stadium,1
18,179,Wadi Degla,Talaea El Gaish,2025-10-05,17:00,Suez Stadium,2
18,180,Alexandria Union,Masry,2026-01-21,20:00,Military Academy Stadium,2
18,181,Alexandria Union,Al Ahly,2026-01-08,20:00,Military Academy Stadium,2
18,182,Al Ahly,Smouha,2025-11-21,20:00,Cairo Stadium,1
18,183,Future,Wadi Degla,2025-05-15,20:00,Alexandria Stadium,1
18,184,ENPPI,Pyramids,2025-12-21,20:00,Air Defense Stadium,2
18,185,Wadi Degla,Pyramids,2025-07-29,17:00,Al Salam Stadium,2
18,186,Future,Al Ahly,2026-01-18,20:00,Al Salam Stadium,2
18,187,Future,Pharco,2025-05-11,20:00,Cairo Stadium,1
18,188,Modern Sport,Zamalek,2026-01-03,17:00,Borg El Arab,2
18,189,Pharco,Smouha,2025-12-03,20:00,Suez Stadium,2
18,190,Pyramids,Zed,2026-01-28,17:00,Military Academy Stadium,1
18,191,Zamalek,Al Ahly,2026-01-19,20:00,Zed Club Stadium,2
18,192,Al Ahly,El Dakhleya,2025-11-24,20:00,Military Academy Stadium,1
18,193,El Dakhleya,Wadi Degla,2025-06-25,20:00,Petro Sport Stadium,1
18,194,Masry,ENPPI,2025-05-04,20:00,Air Defense Stadium,1
18,195,Smouha,El Gouna,2025-05-16,20:00,Military Academy Stadium,1
18,196,Future,Smouha,2025-05-27,20:00,Alexandria Stadium,1
18,197,Smouha,El Dakhleya,2025-07-24,17:00,Air Defense Stadium,1
18,198,Talaea El Gaish,Al Ahly,2025-05-02,20:00,Air Defense Stadium,2
18,199,Pharco,Future,2025-11-26,17:00,Air Defense Stadium,2
18,200,Al Ahly,ENPPI,2025-07-25,20:00,Cairo Stadium,1
18,201,Alexandria Union,Future,2025-07-22,20:00,Suez Stadium,2
18,202,Pyramids,Masry,2025-09-29,17:00,Cairo Stadium,1
18,203,Zed,Al Ahly,2025-07-24,17:00,Military Academy Stadium,2
18,204,ENPPI,El Gouna,2025-10-01,17:00,Borg El Arab,1
18,205,Smouha,Modern Sport,2025-11-22,20:00,Air Defense Stadium,1
18,206,Pyramids,Alexandria Union,2025-08-12,20:00,Alexandria Stadium,1
18,207,Future,Ceramica,2025-06-26,20:00,Petro Sport Stadium,1
18,208,Modern Sport,Pharco,2025-05-11,20:00,Suez Stadium,1
18,209,Alexandria Union,Zamalek,2025-12-22,20:00,El Sekka El Hadeed Stadium,2
18,210,Zed,Future,2025-07-08,20:00,Zed Club Stadium,2
18,211,National Bank,ENPPI,2026-01-04,17:00,Air Defense Stadium,2
18,212,Zamalek,El Gouna,2025-12-05,20:00,Air Defense Stadium,1
18,213,Modern Sport,ENPPI,2025-08-10,20:00,Al Salam Stadium,2
18,214,El Dakhleya,Zamalek,2025-08-11,17:00,Cairo Stadium,2
18,215,Pharco,Pyramids,2025-12-14,20:00,Air Defense Stadium,2
18,216,Pharco,El Gouna,2025-10-22,20:00,Petro Sport Stadium,2
18,217,Zamalek,Masry,2025-05-17,17:00,Suez Stadium,1
18,218,Smouha,Zed,2025-11-02,20:00,Military Academy Stadium,1
18,219,El Dakhleya,Ceramica,2026-01-31,17:00,Petro Sport Stadium,2
18,220,Talaea El Gaish,Zed,2025-11-24,20:00,Petro Sport Stadium,1
18,221,Pharco,National Bank,2025-10-18,20:00,Cairo Stadium,2
18,222,Zed,Modern Sport,2025-07-26,20:00,Suez Stadium,1
18,223,Zamalek,Pyramids,2026-01-11,20:00,Alexandria Stadium,1
18,224,Pyramids,Al Ahly,2025-08-09,20:00,Alexandria Stadium,2
18,225,ENPPI,Ismaily,2025-12-23,20:00,Zed Club Stadium,2
18,226,Ceramica,Pyramids,2025-06-17,20:00,Military Academy Stadium,2
18,227,Pyramids,Wadi Degla,2026-01-01,20:00,Alexandria Stadium,1
18,228,El Dakhleya,Pyramids,2025-07-15,17:00,Alexandria Stadium,2
18,229,Wadi Degla,Smouha,2025-06-30,17:00,Alexandria Stadium,2
18,230,Future,Zed,2025-06-20,20:00,Al Salam Stadium,1
18,231,Smouha,Masry,2026-01-26,17:00,El Sekka El Hadeed Stadium,2
18,232,Alexandria Union,Modern Sport,2025-05-21,17:00,Zed Club Stadium,1
18,233,Zed,ENPPI,2025-05-30,17:00,Zed Club Stadium,2
18,234,El Dakhleya,Alexandria Union,2025-08-06,20:00,Borg El Arab,2
18,235,Pyramids,Ceramica,2025-06-30,20:00,Borg El Arab,1
18,236,Talaea El Gaish,Alexandria Union,2025-07-18,17:00,Borg El Arab,1
18,237,Pyramids,Talaea El Gaish,2025-06-13,20:00,El Sekka El Hadeed Stadium,1
18,238,Pyramids,El Dakhleya,2026-01-01,17:00,Suez Stadium,1
18,239,Future,Zamalek,2025-06-19,20:00,Suez Stadium,2
18,240,Ceramica,Zed,2025-09-27,20:00,Cairo Stadium,1
18,241,Zamalek,National Bank,2025-08-12,20:00,Zed Club Stadium,1
18,242,Modern Sport,Pyramids,2025-10-08,17:00,Petro Sport Stadium,2
18,243,Ismaily,National Bank,2025-05-22,17:00,El Sekka El Hadeed Stadium,1
18,244,Zamalek,Modern Sport,2025-12-29,17:00,Borg El Arab,1
18,245,El Gouna,Pyramids,2025-05-13,20:00,Suez Stadium,2
18,246,Alexandria Union,Pharco,2025-08-19,17:00,Borg El Arab,1
18,247,Masry,Alexandria Union,2025-11-06,17:00,Zed Club Stadium,1
18,248,Pharco,Zed,2025-09-16,17:00,Suez Stadium,2
18,249,Pyramids,ENPPI,2025-06-13,17:00,Zed Club Stadium,1
18,250,El Gouna,National Bank,2025-08-14,17:00,Borg El Arab,2
18,251,Smouha,Pyramids,2025-10-08,20:00,Al Salam Stadium,2
18,252,Pharco,Masry,2025-11-28,20:00,Petro Sport Stadium,2
18,253,Zamalek,Alexandria Union,2025-09-01,17:00,Borg El Arab,1
18,254,Ceramica,National Bank,2025-09-14,20:00,Zed Club Stadium,1
18,255,Talaea El Gaish,Pharco,2025-11-12,20:00,Suez Stadium,1
18,256,Al Ahly,Talaea El Gaish,2026-01-16,17:00,El Sekka El Hadeed Stadium,1
18,257,Zamalek,Pharco,2026-01-18,20:00,Petro Sport Stadium,1
18,258,Zamalek,Ceramica,2025-12-07,20:00,Petro Sport Stadium,1
18,259,Pharco,Modern Sport,2025-08-12,20:00,Military Academy Stadium,2
18,260,Ceramica,Pharco,2026-01-27,20:00,Military Academy Stadium,1
18,261,Pyramids,National Bank,2025-09-10,17:00,Suez Stadium,1
18,262,Ceramica,Alexandria Union,2025-08-23,17:00,Borg El Arab,1
18,263,El Gouna,ENPPI,2025-08-19,20:00,Military Academy Stadium,2
18,264,Ceramica,Smouha,2025-12-07,17:00,Air Defense Stadium,2
18,265,Modern Sport,Al Ahly,2025-05-15,17:00,Military Academy Stadium,2
18,266,National Bank,Wadi Degla,2025-11-18,17:00,Borg El Arab,1
18,267,Modern Sport,Wadi Degla,2025-07-03,17:00,Zed Club Stadium,1
18,268,Alexandria Union,ENPPI,2025-10-26,17:00,Borg El Arab,2
18,269,Ceramica,Talaea El Gaish,2025-05-05,17:00,Cairo Stadium,1
18,270,Zamalek,El Dakhleya,2025-10-26,17:00,Military Academy Stadium,1
18,271,National Bank,Zamalek,2026-01-30,17:00,Al Salam Stadium,2
18,272,El Dakhleya,Smouha,2025-09-27,17:00,El Sekka El Hadeed Stadium,2
18,273,Zamalek,ENPPI,2025-05-19,20:00,Military Academy Stadium,1
18,274,Pyramids,El Gouna,2025-09-16,17:00,Zed Club Stadium,1
18,275,Zed,Talaea El Gaish,2025-06-05,17:00,Suez Stadium,2
18,276,Masry,El Gouna,2025-05-14,17:00,Cairo Stadium,1
18,277,Al Ahly,El Gouna,2025-07-08,17:00,El Sekka El Hadeed Stadium,1
18,278,Future,El Dakhleya,2025-05-01,17:00,Borg El Arab,1
18,279,El Dakhleya,Pharco,2026-01-15,20:00,Air Defense Stadium,1
18,280,Alexandria Union,Ismaily,2025-07-17,20:00,Alexandria Stadium,2
18,281,Pyramids,Zamalek,2025-12-19,17:00,Petro Sport Stadium,2
18,282,El Dakhleya,Masry,2025-06-29,17:00,Borg El Arab,2
18,283,Modern Sport,Smouha,2025-08-31,17:00,Suez Stadium,2
18,284,Alexandria Union,El Dakhleya,2026-01-03,20:00,El Sekka El Hadeed Stadium,1
18,285,Masry,Ceramica,2025-08-05,20:00,Suez Stadium,1
18,286,Alexandria Union,Zed,2025-11-19,20:00,Air Defense Stadium,1
18,287,Modern Sport,El Dakhleya,2025-08-07,17:00,El Sekka El Hadeed Stadium,2
18,288,Smouha,Ismaily,2025-10-07,17:00,El Sekka El Hadeed Stadium,2
18,289,National Bank,El Dakhleya,2025-11-02,20:00,Cairo Stadium,1
18,290,National Bank,Ismaily,2025-08-23,17:00,Zed Club Stadium,2
18,291,Future,Talaea El Gaish,2025-12-04,17:00,Air Defense Stadium,1
18,292,Wadi Degla,El Dakhleya,2025-05-22,20:00,Petro Sport Stadium,2
18,293,Wadi Degla,Alexandria Union,2026-01-27,20:00,Petro Sport Stadium,2
18,294,Future,Ismaily,2025-09-26,17:00,Air Defense Stadium,1
18,295,Modern Sport,National Bank,2025-09-01,17:00,Borg El Arab,2
18,296,Al Ahly,Zamalek,2025-05-16,17:00,El Sekka El Hadeed Stadium,1
18,297,Masry,National Bank,2025-12-03,20:00,Suez Stadium,1
18,298,ENPPI,Talaea El Gaish,2025-09-29,20:00,Petro Sport Stadium,1
18,299,Smouha,Ceramica,2025-05-16,17:00,Military Academy Stadium,1
18,300,Future,Modern Sport,2025-12-01,20:00,Petro Sport Stadium,1
18,301,El Dakhleya,El Gouna,2025-07-16,20:00,Al Salam Stadium,1
18,302,ENPPI,Pharco,2025-10-15,17:00,Cairo Stadium,1
18,303,Talaea El Gaish,Smouha,2025-07-12,17:00,Borg El Arab,2
18,304,ENPPI,Zamalek,2025-11-28,17:00,Air Defense Stadium,2
18,305,Al Ahly,Alexandria Union,2025-09-24,17:00,El Sekka El Hadeed Stadium,1
18,306,National Bank,Smouha,2025-12-22,20:00,Alexandria Stadium,2
19,1,Ceramica,El Dakhleya,2025-09-04,20:00,El Sekka El Hadeed Stadium,1
19,2,ENPPI,Zed,2025-05-10,17:00,Borg El Arab,1
19,3,National Bank,Wadi Degla,2025-09-16,20:00,Air Defense Stadium,1
19,4,ENPPI,Ismaily,2025-09-29,17:00,Air Defense Stadium,2
19,5,Ismaily,National Bank,2025-08-18,20:00,Borg El Arab,1
19,6,Al Ahly,El Gouna,2026-01-14,17:00,Alexandria Stadium,1
19,7,El Dakhleya,Al Ahly,2025-09-18,17:00,Cairo Stadium,2
19,8,El Dakhleya,Wadi Degla,2026-01-18,17:00,Alexandria Stadium,1
19,9,ENPPI,Pharco,2025-09-24,20:00,Suez Stadium,1
19,10,Wadi Degla,Zamalek,2025-05-11,20:00,Cairo Stadium,2
19,11,Wadi Degla,Modern Sport,2025-05-06,17:00,Borg El Arab,2
19,12,ENPPI,El Dakhleya,2025-09-26,17:00,Al Salam Stadium,1
19,13,El Gouna,Alexandria Union,2025-05-23,17:00,Suez Stadium,2
19,14,Pharco,Ceramica,2025-08-30,20:00,Cairo Stadium,2
19,15,Pyramids,Zamalek,2026-01-24,17:00,Military Academy Stadium,2
19,16,Zamalek,El Gouna,2025-09-20,17:00,Military Academy Stadium,1
19,17,El Dakhleya,Ceramica,2025-08-30,17:00,Al Salam Stadium,2
19,18,Talaea El Gaish,Modern Sport,2025-09-11,17:00,Military Academy Stadium,1
19,19,Ismaily,Smouha,2025-06-09,17:00,Suez Stadium,1
19,20,El Dakhleya,National Bank,2025-10-22,17:00,El Sekka El Hadeed Stadium,2
19,21,Alexandria Union,Zamalek,2025-07-14,17:00,Air Defense Stadium,2
19,22,Zed,Talaea El Gaish,2025-08-26,17:00,Suez Stadium,2
19,23,Pharco,Al Ahly,2025-11-11,20:00,Air Defense Stadium,2
19,24,Al Ahly,Zamalek,2025-08-29,17:00,El Sekka El Hadeed Stadium,1
19,25,Future,Ismaily,2025-06-10,17:00,Air Defense Stadium,1
19,26,El Gouna,ENPPI,2025-09-29,17:00,Cairo Stadium,2
19,27,Modern Sport,National Bank,2025-09-25,17:00,Air Defense Stadium,2
19,28,Ceramica,El Gouna,2025-11-09,20:00,El Sekka El Hadeed Stadium,1
19,29,Zed,Pyramids,2025-10-24,17:00,Military Academy Stadium,2
19,30,Modern Sport,Ismaily,2025-10-26,17:00,Cairo Stadium,2
19,31,Zamalek,Ismaily,2026-01-06,20:00,Al Salam Stadium,1
19,32,National Bank,Masry,2025-11-13,17:00,Zed Club Stadium,2
19,33,Talaea El Gaish,Zed,2025-05-09,17:00,Petro Sport Stadium,1
19,34,Wadi Degla,Zed,2026-01-13,17:00,El Sekka El Hadeed Stadium,2
19,35,Smouha,National Bank,2025-06-01,17:00,Borg El Arab,1
19,36,Pyramids,Al Ahly,2025-08-26,20:00,Military Academy Stadium,2
19,37,Al Ahly,National Bank,2025-07-15,20:00,Alexandria Stadium,1
19,38,National Bank,Al Ahly,2025-06-27,20:00,Al Salam Stadium,2
19,39,Future,Modern Sport,2026-01-17,17:00,Suez Stadium,1
19,40,Wadi Degla,Ismaily,2025-05-18,17:00,Alexandria Stadium,2
19,41,El Dakhleya,Pyramids,2025-07-15,17:00,Air Defense Stadium,2
19,42,Pyramids,Talaea El Gaish,2025-05-17,20:00,Air Defense Stadium,1
19,43,Alexandria Union,National Bank,2025-08-15,17:00,Al Salam Stadium,2
19,44,El Dakhleya,Future,2025-05-27,17:00,Borg El Arab,2
19,45,Alexandria Union,El Dakhleya,2025-05-30,17:00,Alexandria Stadium,1
19,46,Zed,Pharco,2025-11-07,17:00,Petro Sport Stadium,1
19,47,Future,El Dakhleya,2025-09-06,17:00,Al Salam Stadium,1
19,48,Alexandria Union,ENPPI,2025-09-19,20:00,El Sekka El Hadeed Stadium,2
19,49,ENPPI,Pyramids,2025-05-04,20:00,Borg El Arab,2
19,50,Al Ahly,Pharco,2025-12-09,17:00,Petro Sport Stadium,1
19,51,Wadi Degla,Al Ahly,2025-05-18,17:00,Petro Sport Stadium,2
19,52,Zamalek,ENPPI,2025-11-02,17:00,Al Salam Stadium,1
19,53,Zamalek,Ceramica,2025-09-07,17:00,Al Salam Stadium,1
19,54,Modern Sport,Zamalek,2025-10-09,17:00,Air Defense Stadium,2
