Individual,MatchNo,Team1,Team2,Date,Time,Venue,Leg
16,167,Wadi Degla,El Gouna,2025-06-07,20:00,Air Defense Stadium,2
16,168,Pyramids,Zed,2025-07-11,17:00,Suez Stadium,1
16,169,El Dakhleya,Alexandria Union,2025-12-16,17:00,Al Salam Stadium,2
16,170,Wadi Degla,Talaea El Gaish,2025-06-15,20:00,Borg El Arab,2
16,171,Pyramids,Smouha,2025-07-04,20:00,Military Academy Stadium,1
16,172,Talaea El Gaish,Future,2025-05-22,20:00,Military Academy Stadium,2
16,173,Modern Sport,Masry,2025-05-08,17:00,Military Academy Stadium,2
16,174,Wadi Degla,Smouha,2025-08-02,17:00,Zed Club Stadium,2
16,175,ENPPI,Future,2025-07-27,17:00,Suez Stadium,2
16,176,Alexandria Union,El Dakhleya,2025-07-05,20:00,Al Salam Stadium,1
16,177,Zed,Alexandria Union,2026-01-08,20:00,El Sekka El Hadeed Stadium,2
16,178,Modern Sport,Future,2025-08-13,20:00,Petro Sport Stadium,2
16,179,Pharco,Ismaily,2025-07-09,20:00,Suez Stadium,2
16,180,Pyramids,El Dakhleya,2025-11-22,17:00,Alexandria Stadium,1
16,181,Modern Sport,Ceramica,2026-01-07,20:00,Petro Sport Stadium,2
16,182,Pharco,Alexandria Union,2025-06-10,20:00,Cairo Stadium,2
16,183,Wadi Degla,Zamalek,2025-10-13,20:00,Al Salam Stadium,2
16,184,Modern Sport,El Dakhleya,2025-05-30,17:00,Cairo Stadium,2
16,185,Ismaily,El Dakhleya,2025-06-10,20:00,Military Academy Stadium,1
16,186,Zed,Al Ahly,2025-09-09,20:00,Alexandria Stadium,2
16,187,Alexandria Union,Masry,2026-01-13,17:00,Borg El Arab,2
16,188,Future,Modern Sport,2025-10-18,20:00,Alexandria Stadium,1
16,189,Pharco,Masry,2025-06-18,17:00,Al Salam Stadium,2
16,190,Masry,Ismaily,2025-05-12,17:00,Petro Sport Stadium,1
16,191,Alexandria Union,Modern Sport,2025-09-16,20:00,Alexandria Stadium,1
16,192,Masry,Al Ahly,2026-01-22,17:00,Petro Sport Stadium,2
16,193,ENPPI,Wadi Degla,2025-07-12,20:00,Air Defense Stadium,1
16,194,ENPPI,Zed,2025-08-13,17:00,Zed Club Stadium,1
16,195,Ceramica,Ismaily,2025-07-28,17:00,Zed Club Stadium,2
16,196,Ismaily,El Gouna,2025-11-05,17:00,Military Academy Stadium,1
16,197,Smouha,National Bank,2025-10-22,17:00,Air Defense Stadium,1
16,198,Ismaily,Masry,2025-06-10,17:00,Al Salam Stadium,2
16,199,Pyramids,Masry,2025-07-17,20:00,Suez Stadium,1
16,200,Ceramica,Talaea El Gaish,2026-01-07,20:00,Zed Club Stadium,1
16,201,El Gouna,Smouha,2025-08-11,17:00,Alexandria Stadium,2
16,202,Talaea El Gaish,Pyramids,2025-11-09,17:00,Suez Stadium,2
16,203,Talaea El Gaish,Pharco,2025-09-11,17:00,Al Salam Stadium,1
16,204,Alexandria Union,Smouha,2025-06-25,20:00,Alexandria Stadium,2
16,205,ENPPI,Smouha,2025-06-14,17:00,Borg El Arab,2
16,206,National Bank,Masry,2026-01-31,20:00,Suez Stadium,2
16,207,Wadi Degla,Ceramica,2026-01-25,17:00,Petro Sport Stadium,2
16,208,El Gouna,Al Ahly,2025-06-16,17:00,Alexandria Stadium,2
16,209,Masry,Smouha,2025-06-03,20:00,Zed Club Stadium,1
16,210,Pyramids,Wadi Degla,2025-12-31,20:00,Alexandria Stadium,1
16,211,Talaea El Gaish,Smouha,2025-06-22,17:00,Suez Stadium,2
16,212,Pyramids,Alexandria Union,2025-08-21,17:00,Zed Club Stadium,1
16,213,Pyramids,Al Ahly,2025-08-07,17:00,Air Defense Stadium,2
16,214,Ceramica,Pyramids,2026-01-10,20:00,Air Defense Stadium,2
16,215,Wadi Degla,Modern Sport,2025-05-22,17:00,Zed Club Stadium,2
16,216,Zed,Wadi Degla,2025-06-03,20:00,Air Defense Stadium,1
16,217,Smouha,El Dakhleya,2025-07-29,20:00,Military Academy Stadium,1
16,218,Talaea El Gaish,National Bank,2025-08-12,17:00,Suez Stadium,2
16,219,National Bank,Pharco,2026-01-30,17:00,Al Salam Stadium,1
16,220,Masry,Ceramica,2025-09-01,17:00,Military Academy Stadium,1
16,221,Pharco,National Bank,2025-05-31,17:00,Petro Sport Stadium,2
16,222,Smouha,Ismaily,2025-09-10,20:00,Borg El Arab,2
16,223,Pharco,ENPPI,2026-01-17,20:00,El Sekka El Hadeed Stadium,2
16,224,ENPPI,Pharco,2025-08-11,17:00,Petro Sport Stadium,1
16,225,Masry,Pharco,2025-05-03,17:00,Al Salam Stadium,1
16,226,Talaea El Gaish,Zamalek,2025-06-26,17:00,Petro Sport Stadium,2
16,227,Masry,Zamalek,2026-01-13,20:00,Suez Stadium,2
16,228,Pharco,Modern Sport,2025-10-20,20:00,Zed Club Stadium,2
16,229,Smouha,Alexandria Union,2025-12-19,20:00,Air Defense Stadium,1
16,230,Wadi Degla,Future,2025-10-21,20:00,Zed Club Stadium,2
16,231,Wadi Degla,Pharco,2025-08-14,20:00,Military Academy Stadium,2
16,232,El Gouna,Alexandria Union,2025-11-02,17:00,Alexandria Stadium,2
16,233,Future,Ismaily,2025-06-15,20:00,Suez Stadium,1
16,234,Ceramica,Al Ahly,2026-01-30,20:00,Al Salam Stadium,2
16,235,El Dakhleya,Pharco,2026-01-01,17:00,Suez Stadium,1
16,236,Zamalek,National Bank,2025-06-19,17:00,El Sekka El Hadeed Stadium,1
16,237,Alexandria Union,Pharco,2025-11-02,17:00,Zed Club Stadium,1
16,238,Ismaily,Zed,2025-12-04,20:00,El Sekka El Hadeed Stadium,1
16,239,National Bank,Smouha,2025-08-10,20:00,El Sekka El Hadeed Stadium,2
16,240,Pyramids,Pharco,2025-05-26,20:00,Al Salam Stadium,1
16,241,Alexandria Union,Ismaily,2025-09-08,17:00,Borg El Arab,2
16,242,ENPPI,National Bank,2025-08-18,17:00,Borg El Arab,1
16,243,El Dakhleya,Ismaily,2025-12-23,20:00,Al Salam Stadium,2
16,244,Masry,Modern Sport,2025-08-20,20:00,Air Defense Stadium,1
16,245,Masry,El Gouna,2025-09-20,20:00,Air Defense Stadium,1
16,246,Modern Sport,Zamalek,2025-05-13,17:00,Alexandria Stadium,2
16,247,Ceramica,Zamalek,2025-09-16,17:00,Alexandria Stadium,2
16,248,El Dakhleya,Smouha,2025-12-17,20:00,Air Defense Stadium,2
16,249,Talaea El Gaish,El Gouna,2025-07-14,20:00,Al Salam Stadium,1
16,250,Al Ahly,Smouha,2025-11-15,20:00,El Sekka El Hadeed Stadium,1
16,251,National Bank,Modern Sport,2025-10-28,20:00,Zed Club Stadium,1
16,252,National Bank,Pyramids,2025-07-31,17:00,Air Defense Stadium,2
16,253,Talaea El Gaish,Al Ahly,2025-05-14,17:00,Petro Sport Stadium,2
16,254,Ismaily,Alexandria Union,2025-12-12,20:00,Al Salam Stadium,1
16,255,Wadi Degla,Al Ahly,2025-11-06,17:00,Military Academy Stadium,2
16,256,El Dakhleya,Zamalek,2025-09-19,17:00,Borg El Arab,2
16,257,El Dakhleya,National Bank,2025-09-03,20:00,El Sekka El Hadeed Stadium,2
16,258,Ceramica,Wadi Degla,2025-10-21,17:00,Petro Sport Stadium,1
16,259,Talaea El Gaish,Wadi Degla,2025-05-03,20:00,Suez Stadium,1
16,260,Ceramica,El Gouna,2025-09-30,20:00,El Sekka El Hadeed Stadium,1
16,261,Zed,El Dakhleya,2026-01-19,17:00,Air Defense Stadium,2
16,262,National Bank,ENPPI,2025-12-13,17:00,Borg El Arab,2
16,263,National Bank,Alexandria Union,2025-12-25,20:00,Air Defense Stadium,1
16,264,Masry,El Dakhleya,2025-08-11,17:00,Zed Club Stadium,1
16,265,Modern Sport,Al Ahly,2025-07-10,20:00,Military Academy Stadium,2
16,266,Future,Zamalek,2025-12-01,17:00,Cairo Stadium,2
16,267,Ismaily,Talaea El Gaish,2026-01-22,20:00,Al Salam Stadium,1
16,268,Ismaily,Al Ahly,2026-01-01,17:00,Alexandria Stadium,2
16,269,Zed,Masry,2026-01-03,20:00,Borg El Arab,2
16,270,Modern Sport,Pharco,2025-08-17,20:00,Cairo Stadium,1
16,271,Zamalek,Future,2026-01-13,20:00,Suez Stadium,1
16,272,Alexandria Union,Al Ahly,2026-01-05,20:00,Borg El Arab,2
16,273,ENPPI,El Dakhleya,2025-08-26,20:00,Cairo Stadium,1
16,274,Alexandria Union,Pyramids,2025-09-05,17:00,Suez Stadium,2
16,275,Masry,Pyramids,2025-11-16,17:00,El Sekka El Hadeed Stadium,2
16,276,Ismaily,Zamalek,2026-01-22,20:00,Alexandria Stadium,2
16,277,Zamalek,Wadi Degla,2025-06-09,17:00,El Sekka El Hadeed Stadium,1
16,278,El Gouna,Talaea El Gaish,2025-10-07,20:00,Al Salam Stadium,2
16,279,Ismaily,Future,2025-10-01,20:00,Cairo Stadium,2
16,280,Al Ahly,Masry,2026-01-17,20:00,Air Defense Stadium,1
16,281,Alexandria Union,Ceramica,2025-08-13,17:00,Petro Sport Stadium,2
16,282,Masry,Wadi Degla,2025-06-19,17:00,Air Defense Stadium,1
16,283,Future,El Dakhleya,2025-07-08,20:00,El Sekka El Hadeed Stadium,1
16,284,Zed,Ceramica,2025-06-01,20:00,Al Salam Stadium,2
16,285,National Bank,Al Ahly,2025-10-18,20:00,Cairo Stadium,2
16,286,Smouha,Masry,2025-05-30,17:00,Suez Stadium,2
16,287,Talaea El Gaish,Ceramica,2025-08-20,20:00,El Sekka El Hadeed Stadium,2
16,288,Talaea El Gaish,ENPPI,2025-09-21,17:00,Suez Stadium,2
16,289,Pharco,El Gouna,2025-11-08,20:00,Military Academy Stadium,2
16,290,Al Ahly,El Dakhleya,2025-06-08,17:00,Zed Club Stadium,1
16,291,Zed,Ismaily,2025-07-19,20:00,Petro Sport Stadium,2
16,292,ENPPI,Alexandria Union,2025-11-16,17:00,Petro Sport Stadium,1
16,293,Pharco,Pyramids,2025-11-29,17:00,Military Academy Stadium,2
16,294,El Dakhleya,Zed,2025-11-26,17:00,Suez Stadium,1
16,295,Smouha,Zed,2025-10-14,20:00,Zed Club Stadium,1
16,296,Al Ahly,Zed,2025-08-14,17:00,Military Academy Stadium,1
16,297,El Gouna,ENPPI,2025-09-10,20:00,Zed Club Stadium,2
16,298,ENPPI,El Gouna,2026-01-31,17:00,Zed Club Stadium,1
16,299,Talaea El Gaish,Alexandria Union,2025-09-07,20:00,Cairo Stadium,1
16,300,Modern Sport,Alexandria Union,2025-12-20,17:00,Alexandria Stadium,2
16,301,Zamalek,El Gouna,2025-05-18,20:00,Cairo Stadium,1
16,302,Zed,El Gouna,2025-10-25,20:00,Cairo Stadium,2
16,303,Pyramids,Ismaily,2025-07-10,17:00,Suez Stadium,1
16,304,El Dakhleya,Future,2025-05-14,17:00,Zed Club Stadium,2
16,305,Al Ahly,Future,2025-06-04,20:00,Zed Club Stadium,1
16,306,Smouha,El Gouna,2025-12-18,17:00,Petro Sport Stadium,1
17,1,El Gouna,National Bank,2025-10-19,17:00,Cairo Stadium,2
17,2,Zamalek,Wadi Degla,2025-07-25,17:00,El Sekka El Hadeed Stadium,1
17,3,Wadi Degla,El Dakhleya,2025-12-31,17:00,El Sekka El Hadeed Stadium,2
17,4,Zed,National Bank,2025-06-18,20:00,Military Academy Stadium,2
17,5,Zamalek,Modern Sport,2025-10-24,20:00,Petro Sport Stadium,1
17,6,Zed,Alexandria Union,2025-08-16,20:00,Zed Club Stadium,2
17,7,El Dakhleya,Ceramica,2025-11-25,17:00,Cairo Stadium,2
17,8,Masry,Modern Sport,2025-09-30,20:00,Cairo Stadium,1
17,9,Ceramica,ENPPI,2026-01-08,17:00,Petro Sport Stadium,2
17,10,Ceramica,El Dakhleya,2025-06-25,20:00,Alexandria Stadium,1
17,11,Zed,Al Ahly,2025-10-15,20:00,Zed Club Stadium,2
17,12,El Gouna,El Dakhleya,2025-07-04,17:00,Suez Stadium,2
17,13,Talaea El Gaish,National Bank,2025-08-31,17:00,Air Defense Stadium,2
17,14,Pharco,Ceramica,2025-06-19,20:00,Alexandria Stadium,2
17,15,El Gouna,Smouha,2025-09-23,17:00,Suez Stadium,2
17,16,El Dakhleya,Zamalek,2025-12-17,20:00,Alexandria Stadium,2
17,17,National Bank,Modern Sport,2025-08-22,17:00,Suez Stadium,1
17,18,Talaea El Gaish,Smouha,2025-09-10,20:00,Petro Sport Stadium,2
17,19,El Dakhleya,National Bank,2025-05-10,20:00,Military Academy Stadium,2
17,20,ENPPI,Future,2025-11-25,17:00,Petro Sport Stadium,2
17,21,National Bank,Future,2025-07-27,20:00,Zed Club Stadium,2
17,22,Masry,Zed,2025-05-16,20:00,Suez Stadium,1
17,23,Pyramids,Zamalek,2025-07-30,20:00,El Sekka El Hadeed Stadium,2
17,24,Al Ahly,Ceramica,2025-10-24,20:00,Borg El Arab,1
17,25,Smouha,Ceramica,2025-06-29,17:00,Cairo Stadium,1
17,26,Zamalek,Al Ahly,2025-08-30,17:00,Cairo Stadium,2
17,27,Wadi Degla,Pyramids,2025-07-13,17:00,Borg El Arab,2
17,28,Future,Talaea El Gaish,2025-09-17,17:00,Petro Sport Stadium,1
17,29,Modern Sport,Masry,2025-09-29,17:00,Military Academy Stadium,2
17,30,National Bank,Ismaily,2025-09-04,20:00,Suez Stadium,2
17,31,Pyramids,Zed,2025-05-03,20:00,Alexandria Stadium,1
17,32,Ismaily,Masry,2026-01-27,17:00,Borg El Arab,2
17,33,Talaea El Gaish,Wadi Degla,2025-11-17,20:00,Cairo Stadium,1
17,34,Zed,Talaea El Gaish,2025-08-24,17:00,Suez Stadium,2
17,35,Pharco,Masry,2025-06-18,20:00,Al Salam Stadium,2
17,36,National Bank,Al Ahly,2026-01-28,20:00,Borg El Arab,2
17,37,Zed,Ceramica,2025-09-27,17:00,Suez Stadium,2
17,38,Talaea El Gaish,Zed,2026-01-09,17:00,Zed Club Stadium,1
17,39,Future,Al Ahly,2025-05-16,17:00,Air Defense Stadium,2
17,40,Alexandria Union,El Dakhleya,2025-11-23,17:00,Petro Sport Stadium,1
17,41,Ismaily,Alexandria Union,2026-01-16,17:00,Military Academy Stadium,1
17,42,Ismaily,Talaea El Gaish,2025-10-03,20:00,Cairo Stadium,1
17,43,Talaea El Gaish,Alexandria Union,2026-01-06,17:00,Cairo Stadium,1
17,44,Smouha,Al Ahly,2025-08-19,20:00,Zed Club Stadium,2
17,45,Smouha,Modern Sport,2026-01-07,17:00,Cairo Stadium,1
17,46,Al Ahly,Zamalek,2025-05-29,20:00,Military Academy Stadium,1
17,47,Future,Zamalek,2025-05-31,17:00,Suez Stadium,2
17,48,Pyramids,Ceramica,2025-07-10,17:00,Borg El Arab,1
17,49,Talaea El Gaish,Future,2025-12-27,20:00,El Sekka El Hadeed Stadium,2
17,50,Ceramica,Zed,2025-08-05,17:00,Military Academy Stadium,1
17,51,Talaea El Gaish,ENPPI,2025-09-26,17:00,Suez Stadium,2
17,52,Ismaily,Smouha,2025-06-30,20:00,El Sekka El Hadeed Stadium,1
17,53,Future,National Bank,2026-01-11,20:00,Cairo Stadium,1
17,54,Smouha,Masry,2025-06-30,17:00,Borg El Arab,2
17,55,ENPPI,Wadi Degla,2025-07-06,17:00,Suez Stadium,1
17,56,Ismaily,Modern Sport,2025-10-24,17:00,Petro Sport Stadium,1
17,57,Modern Sport,Pyramids,2025-08-15,20:00,Suez Stadium,2
17,58,Talaea El Gaish,Zamalek,2025-11-30,20:00,Cairo Stadium,2
17,59,Pyramids,Smouha,2025-06-02,20:00,Zed Club Stadium,1
17,60,Wadi Degla,Talaea El Gaish,2025-08-13,17:00,Air Defense Stadium,2
17,61,Pharco,Zed,2025-12-15,20:00,Petro Sport Stadium,2
17,62,ENPPI,El Gouna,2025-12-23,17:00,Military Academy Stadium,1
17,63,Ceramica,Pharco,2025-11-05,17:00,Suez Stadium,1
17,64,National Bank,Talaea El Gaish,2025-08-02,17:00,Cairo Stadium,1
17,65,Wadi Degla,National Bank,2025-10-04,17:00,Borg El Arab,2
17,66,Ismaily,Pharco,2025-09-02,17:00,Cairo Stadium,1
17,67,Zed,El Dakhleya,2025-06-21,17:00,Petro Sport Stadium,2
17,68,Talaea El Gaish,Masry,2025-05-31,17:00,Military Academy Stadium,2
17,69,Talaea El Gaish,Modern Sport,2025-08-18,20:00,Air Defense Stadium,1
17,70,Al Ahly,Smouha,2025-12-21,17:00,Alexandria Stadium,1
17,71,Future,Ismaily,2025-12-12,17:00,Air Defense Stadium,1
17,72,Al Ahly,Wadi Degla,2025-05-16,20:00,Zed Club Stadium,1
17,73,Smouha,Future,2025-09-09,17:00,Air Defense Stadium,2
17,74,Talaea El Gaish,Pyramids,2025-06-17,20:00,El Sekka El Hadeed Stadium,2
17,75,National Bank,Ceramica,2025-06-17,20:00,Military Academy Stadium,2
17,76,Al Ahly,Talaea El Gaish,2025-06-02,20:00,Borg El Arab,1
17,77,El Dakhleya,Pyramids,2025-06-17,17:00,Cairo Stadium,2
17,78,Masry,ENPPI,2025-10-16,17:00,Suez Stadium,1
17,79,Zed,El Gouna,2025-07-24,17:00,Suez Stadium,2
17,80,Future,Zed,2025-06-16,17:00,El Sekka El Hadeed Stadium,1
17,81,Ceramica,El Gouna,2025-11-27,20:00,Suez Stadium,1
17,82,Modern Sport,National Bank,2025-07-13,20:00,Air Defense Stadium,2
17,83,Wadi Degla,Alexandria Union,2026-01-06,20:00,Air Defense Stadium,2
17,84,National Bank,Zamalek,2025-12-12,20:00,Borg El Arab,2
17,85,Ceramica,Zamalek,2025-12-13,20:00,El Sekka El Hadeed Stadium,2
17,86,El Dakhleya,Smouha,2026-01-23,17:00,Military Academy Stadium,2
17,87,Pharco,National Bank,2025-07-29,20:00,Military Academy Stadium,2
17,88,Zamalek,National Bank,2025-10-24,17:00,Al Salam Stadium,1
17,89,Zed,Pyramids,2026-01-09,17:00,Military Academy Stadium,2
17,90,Wadi Degla,El Gouna,2025-11-12,17:00,Military Academy Stadium,2
17,91,Modern Sport,Ismaily,2025-06-08,20:00,Suez Stadium,2
17,92,Modern Sport,Pharco,2025-06-02,17:00,Air Defense Stadium,1
17,93,El Dakhleya,Zed,2025-09-24,20:00,Borg El Arab,1
17,94,Smouha,Pyramids,2025-08-10,17:00,Cairo Stadium,2
17,95,El Dakhleya,Masry,2025-07-26,20:00,Zed Club Stadium,2
17,96,Wadi Degla,Pharco,2025-11-14,17:00,Suez Stadium,2
17,97,Smouha,Ismaily,2025-05-10,20:00,Petro Sport Stadium,2
17,98,Alexandria Union,Future,2025-11-06,17:00,Petro Sport Stadium,2
17,99,Wadi Degla,Smouha,2025-10-14,17:00,El Sekka El Hadeed Stadium,2
17,100,Pyramids,Masry,2025-09-07,20:00,Borg El Arab,1
17,101,Wadi Degla,Masry,2026-01-12,17:00,Air Defense Stadium,2
17,102,Zamalek,El Dakhleya,2026-01-15,20:00,Al Salam Stadium,1
17,103,Alexandria Union,El Gouna,2025-09-15,20:00,Military Academy Stadium,1
17,104,ENPPI,Modern Sport,2025-08-29,17:00,Borg El Arab,1
17,105,National Bank,El Dakhleya,2025-12-12,20:00,Alexandria Stadium,1
17,106,Ismaily,El Dakhleya,2025-05-11,20:00,Alexandria Stadium,1
17,107,Ceramica,Masry,2025-08-20,20:00,Petro Sport Stadium,2
17,108,El Gouna,Ceramica,2025-07-13,20:00,Petro Sport Stadium,2
17,109,El Gouna,Modern Sport,2025-11-20,20:00,Air Defense Stadium,1
17,110,ENPPI,Zed,2025-12-13,20:00,Suez Stadium,1
17,111,Ismaily,Future,2025-07-10,17:00,Military Academy Stadium,2
17,112,El Dakhleya,Talaea El Gaish,2025-08-31,17:00,Petro Sport Stadium,2
17,113,Pyramids,El Gouna,2025-11-10,17:00,Cairo Stadium,1
17,114,Pyramids,ENPPI,2025-10-05,17:00,Cairo Stadium,1
17,115,Zamalek,Alexandria Union,2025-11-18,20:00,Suez Stadium,1
17,116,Masry,Talaea El Gaish,2025-12-26,17:00,Al Salam Stadium,1
17,117,Pyramids,Ismaily,2025-09-04,20:00,Zed Club Stadium,1
17,118,Modern Sport,El Dakhleya,2025-05-30,17:00,Suez Stadium,2
17,119,Pharco,Alexandria Union,2025-06-04,17:00,Petro Sport Stadium,2
17,120,Masry,Future,2025-10-18,17:00,Alexandria Stadium,1
17,121,Alexandria Union,Al Ahly,2025-09-08,17:00,Borg El Arab,2
17,122,Ceramica,Ismaily,2025-05-06,20:00,Petro Sport Stadium,2
17,123,Zed,Ismaily,2025-12-07,20:00,Borg El Arab,2
17,124,Ceramica,Smouha,2025-07-07,17:00,Al Salam Stadium,2
17,125,Ceramica,National Bank,2025-08-20,17:00,Suez Stadium,1
17,126,ENPPI,Ceramica,2025-08-27,20:00,Cairo Stadium,1
17,127,Masry,Ceramica,2026-01-16,17:00,Military Academy Stadium,1
17,128,Zamalek,Pyramids,2025-05-18,17:00,Suez Stadium,1
17,129,Alexandria Union,Zed,2025-06-13,17:00,Alexandria Stadium,1
17,130,Pharco,Ismaily,2025-12-05,20:00,Military Academy Stadium,2
17,131,Zamalek,Talaea El Gaish,2025-06-07,20:00,Borg El Arab,1
17,132,El Gouna,ENPPI,2025-11-28,20:00,Alexandria Stadium,2
17,133,Pharco,El Dakhleya,2025-08-29,17:00,Military Academy Stadium,2
17,134,Alexandria Union,ENPPI,2026-01-15,17:00,Alexandria Stadium,2
17,135,Al Ahly,Alexandria Union,2025-06-18,17:00,Alexandria Stadium,1
17,136,Ismaily,Zed,2025-12-13,20:00,Borg El Arab,1
17,137,El Dakhleya,ENPPI,2025-09-01,20:00,Cairo Stadium,2
17,138,Modern Sport,Talaea El Gaish,2025-05-04,20:00,Al Salam Stadium,2
17,139,Zamalek,Zed,2025-12-08,17:00,Al Salam Stadium,1
17,140,Talaea El Gaish,El Gouna,2025-06-30,20:00,Petro Sport Stadium,1
17,141,Alexandria Union,Pyramids,2025-05-03,17:00,Air Defense Stadium,2
17,142,Pharco,Zamalek,2025-11-11,17:00,Petro Sport Stadium,2
17,143,Pyramids,Future,2025-12-05,17:00,Alexandria Stadium,1
17,144,Alexandria Union,Ceramica,2025-10-26,20:00,Petro Sport Stadium,2
17,145,ENPPI,Pharco,2025-05-11,17:00,Air Defense Stadium,1
17,146,Wadi Degla,Future,2025-07-19,17:00,Air Defense Stadium,2
17,147,Ceramica,Al Ahly,2025-10-16,20:00,Suez Stadium,2
17,148,El Dakhleya,Al Ahly,2026-01-04,20:00,Petro Sport Stadium,2
17,149,Zed,Masry,2025-12-05,20:00,Petro Sport Stadium,2
17,150,Ceramica,Talaea El Gaish,2025-09-06,17:00,El Sekka El Hadeed Stadium,1
17,151,Pharco,Modern Sport,2025-05-19,20:00,Air Defense Stadium,2
17,152,Smouha,Talaea El Gaish,2026-01-01,20:00,Al Salam Stadium,1
17,153,Wadi Degla,Modern Sport,2025-09-13,17:00,El Sekka El Hadeed Stadium,2
17,154,Masry,Zamalek,2025-07-28,17:00,Zed Club Stadium,2
17,155,Zamalek,Smouha,2025-05-28,17:00,Borg El Arab,1
17,156,Pharco,Future,2025-12-25,17:00,Air Defense Stadium,2
17,157,National Bank,Pharco,2025-07-04,17:00,Petro Sport Stadium,1
17,158,El Gouna,Ismaily,2025-10-05,20:00,Military Academy Stadium,2
17,159,Zed,Modern Sport,2025-11-20,17:00,Al Salam Stadium,1
17,160,Pyramids,Al Ahly,2025-09-06,17:00,Suez Stadium,2
17,161,National Bank,Masry,2025-09-15,17:00,Air Defense Stadium,2
17,162,Zed,Wadi Degla,2025-10-22,20:00,Military Academy Stadium,1
17,163,Alexandria Union,Modern Sport,2025-06-25,17:00,Suez Stadium,1
17,164,Al Ahly,Modern Sport,2025-11-20,20:00,Suez Stadium,1
17,165,Modern Sport,Future,2025-06-14,20:00,Borg El Arab,2
17,166,Ceramica,Alexandria Union,2025-10-26,17:00,Al Salam Stadium,1
17,167,ENPPI,Al Ahly,2025-06-07,17:00,Air Defense Stadium,2
17,168,Al Ahly,Pharco,2025-11-27,20:00,Petro Sport Stadium,1
17,169,Future,El Gouna,2025-09-02,17:00,Alexandria Stadium,1
17,170,El Gouna,Masry,2025-10-29,17:00,Alexandria Stadium,2
17,171,El Dakhleya,Ismaily,2025-05-25,17:00,Suez Stadium,2
17,172,El Dakhleya,Modern Sport,2025-06-11,20:00,Zed Club Stadium,1
17,173,National Bank,Wadi Degla,2025-11-23,20:00,Al Salam Stadium,1
17,174,Talaea El Gaish,Pharco,2025-06-16,20:00,Zed Club Stadium,1
17,175,Future,El Dakhleya,2025-06-24,20:00,Air Defense Stadium,1
17,176,Alexandria Union,Smouha,2025-08-13,17:00,Al Salam Stadium,2
17,177,Al Ahly,Future,2025-09-20,17:00,Air Defense Stadium,1
17,178,Alexandria Union,Zamalek,2025-09-16,17:00,Cairo Stadium,2
17,179,El Gouna,Al Ahly,2025-11-17,20:00,Cairo Stadium,2
17,180,Pyramids,Modern Sport,2025-08-17,20:00,El Sekka El Hadeed Stadium,1
17,181,El Gouna,Zed,2025-12-29,20:00,Al Salam Stadium,1
17,182,Masry,El Dakhleya,2025-08-07,17:00,Cairo Stadium,1
17,183,Masry,Pyramids,2026-01-02,20:00,Alexandria Stadium,2
17,184,El Gouna,Talaea El Gaish,2025-08-30,20:00,Military Academy Stadium,2
17,185,Smouha,El Dakhleya,2025-05-20,20:00,El Sekka El Hadeed Stadium,1
17,186,Pyramids,National Bank,2025-09-28,20:00,Military Academy Stadium,1
17,187,Future,ENPPI,2025-07-09,20:00,Al Salam Stadium,1
17,188,National Bank,Alexandria Union,2025-07-28,20:00,Military Academy Stadium,1
17,189,El Dakhleya,El Gouna,2025-06-29,17:00,Al Salam Stadium,1
17,190,Future,Ceramica,2025-12-15,17:00,Al Salam Stadium,1
17,191,Alexandria Union,National Bank,2025-11-25,17:00,Air Defense Stadium,2
17,192,ENPPI,National Bank,2025-11-18,20:00,El Sekka El Hadeed Stadium,1
17,193,Al Ahly,National Bank,2025-10-21,17:00,Cairo Stadium,1
17,194,National Bank,Zed,2025-08-05,20:00,Alexandria Stadium,1
17,195,Ceramica,Wadi Degla,2025-11-23,20:00,Cairo Stadium,1
17,196,ENPPI,Alexandria Union,2025-11-06,17:00,Petro Sport Stadium,1
17,197,Talaea El Gaish,Al Ahly,2025-06-23,17:00,Al Salam Stadium,2
17,198,ENPPI,Talaea El Gaish,2026-01-22,20:00,Military Academy Stadium,1
17,199,ENPPI,El Dakhleya,2025-05-12,20:00,Cairo Stadium,1
17,200,Pharco,Al Ahly,2025-12-30,17:00,Petro Sport Stadium,2
17,201,Future,Smouha,2026-01-11,20:00,El Sekka El Hadeed Stadium,1
17,202,Al Ahly,El Dakhleya,2025-10-16,20:00,Zed Club Stadium,1
17,203,Zamalek,Pharco,2025-10-25,20:00,Military Academy Stadium,1
17,204,Smouha,National Bank,2025-08-05,20:00,Zed Club Stadium,1
17,205,Al Ahly,Zed,2025-12-10,17:00,Petro Sport Stadium,1
17,206,Wadi Degla,Al Ahly,2026-01-15,17:00,Air Defense Stadium,2
17,207,Smouha,El Gouna,2025-07-14,17:00,Military Academy Stadium,1
17,208,Pyramids,El Dakhleya,2025-10-06,17:00,Alexandria Stadium,1
17,209,National Bank,El Gouna,2025-07-05,20:00,Al Salam Stadium,1
17,210,Modern Sport,Alexandria Union,2025-10-25,20:00,Air Defense Stadium,2
17,211,Pharco,Pyramids,2025-06-12,20:00,El Sekka El Hadeed Stadium,2
17,212,Smouha,Wadi Degla,2025-05-14,20:00,Borg El Arab,1
17,213,Masry,Wadi Degla,2025-05-29,20:00,Zed Club Stadium,1
17,214,Smouha,Zamalek,2025-05-18,20:00,Borg El Arab,2
